age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor_3m,nr_employed,y,date,latitude,longitude,id,default_str,housing_str,loan_str,contact_month,contact_year,pdays_clean,pdays_label
30.0,technician,single,professional_course,False,False,False,cellular,216,3,999,0,nonexistent,1.4,93.444,-36.1,4.857,5228.1,no,2019-08-09,44.3,-109.095,e9598523_86f9_4edc_8459_a1abd032e3ab,no,no,no,august,2019.0,,sin contacto previo
36.0,admin_,single,university_degree,False,False,True,cellular,459,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,2017-12-05,30.221,-107.093,0e647815_9266_4cdd_a5bb_7ecb2ee1c610,no,no,yes,december,2017.0,,sin contacto previo
31.0,technician,single,university_degree,False,True,False,cellular,128,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,2019-01-18,32.526,-109.821,915b43de_c1cc_45d0_b254_cb7721a4a373,no,yes,no,january,2019.0,,sin contacto previo
33.0,self_employed,married,university_degree,False,True,False,cellular,418,3,999,0,nonexistent,1.4,93.444,-36.1,4.857,5228.1,no,2018-01-13,34.99,-71.019,f6e6a1de_73b3_4c95_9e7e_b17a8db311c4,no,yes,no,january,2018.0,,sin contacto previo
33.0,admin_,single,university_degree,False,True,False,cellular,226,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,2019-01-01,38.048,-93.255,29c9f548_dee1_455b_9ba3_93391d39c0b5,no,yes,no,january,2019.0,,sin contacto previo
38.0,admin_,married,high_school,False,True,False,cellular,252,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,2015-12-11,27.057,-89.728,f71e0306_9862_4b9e_ab1c_7b775fe953e3,no,yes,no,december,2015.0,,sin contacto previo
48.0,blue_collar,married,basic_4y,False,False,False,cellular,134,7,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,2018-06-15,46.008,-87.756,7f595c11_5b83_4838_92dd_02bcd511ca39,no,no,no,june,2018.0,,sin contacto previo
52.0,housemaid,divorced,high_school,False,True,False,cellular,140,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,2019-04-27,34.767,-120.64,d76e6a0d_8646_4d16_aa18_4602dddc2d4f,no,yes,no,april,2019.0,,sin contacto previo
39.0,admin_,divorced,university_degree,False,True,False,cellular,180,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,2015-04-30,28.515,-100.498,bc29dec2_ef73_4ae3_bbfb_245ee642d6dd,no,yes,no,april,2015.0,,sin contacto previo
52.0,services,married,basic_4y,False,True,False,cellular,483,4,999,0,nonexistent,1.4,93.444,-36.1,4.857,5228.1,no,2016-10-20,45.069,-73.476,5906f8f5_a6db_4b14_a3c2_f11be22db0ca,no,yes,no,october,2016.0,,sin contacto previo
31.0,technician,single,university_degree,False,False,False,cellular,409,7,999,0,nonexistent,1.4,93.444,-36.1,4.857,5228.1,no,2019-08-05,34.55,-75.406,cf281123_a462_4f4e_8f8e_c69b4ac4155b,no,no,no,august,2019.0,,sin contacto previo
32.0,technician,single,high_school,False,True,False,cellular,222,2,999,0,nonexistent,1.4,93.444,-36.1,4.857,5228.1,no,2016-12-27,25.123,-104.075,b05b03d3_f40b_48ca_b40a_d33e6dc157e0,no,yes,no,december,2016.0,,sin contacto previo
33.0,technician,married,university_degree,False,True,False,cellular,664,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes,2017-08-20,37.01,-96.581,69a0e9ee_f05e_4836_b050_e5254409760c,no,yes,no,august,2017.0,,sin contacto previo
57.0,admin_,married,university_degree,False,False,False,cellular,612,3,999,0,nonexistent,1.4,93.444,-36.1,4.857,5228.1,no,2019-02-15,40.889,-119.748,aff2c7f6_0acf_4337_9d4d_f77cab9588a5,no,no,no,february,2019.0,,sin contacto previo
31.0,housemaid,married,basic_4y,False,False,True,cellular,129,6,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,2015-04-22,42.465,-120.233,319072da_1247_4c61_954e_a8ebfd116371,no,no,yes,april,2015.0,,sin contacto previo
45.0,management,married,university_degree,False,True,False,cellular,1735,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes,2019-11-20,43.716,-105.65,b935fa4f_e467_4099_8bc1_319a00de619d,no,yes,no,november,2019.0,,sin contacto previo
54.0,admin_,married,university_degree,False,True,False,cellular,243,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,2018-04-28,24.92,-115.509,8755afc2_857b_4071_a387_e2e38f446c4d,no,yes,no,april,2018.0,,sin contacto previo
56.0,blue_collar,married,unknown,False,True,False,cellular,178,8,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,,48.935,-71.116,8f904e8b_e88a_4871_971b_a2fabe2ae07d,no,yes,no,,,,sin contacto previo
38.0,technician,married,professional_course,False,True,False,cellular,124,3,999,0,nonexistent,1.4,93.444,-36.1,4.857,5228.1,no,2017-12-17,25.747,-104.208,a2c04dfb_11b4_4c0d_a53e_52eb156e46cf,no,yes,no,december,2017.0,,sin contacto previo
44.0,management,married,basic_9y,False,True,False,cellular,284,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,2015-09-04,48.654,-76.871,c7c33b58_95fb_429e_99e1_b9a8238e049d,no,yes,no,september,2015.0,,sin contacto previo
33.0,technician,married,professional_course,False,False,False,cellular,129,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,2015-02-21,40.282,-91.99,99d9dcae_abb9_4bc9_acb7_13cb259a0999,no,no,no,february,2015.0,,sin contacto previo
34.0,admin_,married,high_school,False,True,False,cellular,228,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,2015-04-30,42.837,-114.635,5dfb904c_ec6e_449c_bdd9_0a4db4b81ed7,no,yes,no,april,2015.0,,sin contacto previo
33.0,technician,married,professional_course,False,True,False,cellular,940,10,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes,2018-12-01,27.198,-80.131,a6fc6d76_af48_4117_97aa_e38af9cebbdf,no,yes,no,december,2018.0,,sin contacto previo
32.0,admin_,single,university_degree,False,True,False,cellular,460,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,2019-07-02,45.117,-93.303,03aaf633_d49d_4b99_8ecb_67ff8f21025a,no,yes,no,july,2019.0,,sin contacto previo
32.0,technician,married,professional_course,unknown,True,False,cellular,796,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes,2016-01-05,46.94,-77.905,3944c6c4_8578_4aaf_9ed3_52554b4ab9e1,,yes,no,january,2016.0,,sin contacto previo
54.0,services,married,high_school,False,True,False,cellular,136,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,2019-07-04,29.145,-83.609,cfc79f6d_5814_4f1a_b0ee_799909ea1cfe,no,yes,no,july,2019.0,,sin contacto previo
46.0,blue_collar,married,basic_4y,unknown,True,False,cellular,58,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,2015-08-31,40.886,-81.754,2f751a63_10c1_4951_9f78_bf0f217913c0,,yes,no,august,2015.0,,sin contacto previo
31.0,admin_,single,university_degree,False,True,False,cellular,465,6,999,0,nonexistent,1.4,93.444,-36.1,4.857,5228.1,no,2018-02-10,34.498,-121.596,6b7e08ad_0108_410f_b913_1f312c78ff0f,no,yes,no,february,2018.0,,sin contacto previo
54.0,blue_collar,married,basic_9y,unknown,False,False,cellular,112,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,2019-07-19,44.241,-74.272,f1c15dfa_176c_4fee_a3de_77b0159f5cd1,,no,no,july,2019.0,,sin contacto previo
47.0,admin_,divorced,high_school,False,False,False,cellular,204,6,999,0,nonexistent,1.4,93.444,-36.1,4.857,5228.1,no,2017-04-26,37.635,-69.002,6f8712c1_6635_42d6_9883_fba9f05da123,no,no,no,april,2017.0,,sin contacto previo
32.0,admin_,married,high_school,False,True,True,cellular,711,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,2018-05-19,35.222,-77.882,0c6c0965_b0d9_4935_8785_53468969c784,no,yes,yes,may,2018.0,,sin contacto previo
34.0,admin_,single,university_degree,False,False,False,cellular,121,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,2018-02-16,28.164,-87.347,51c7d649_f4b7_4b93_b002_4c00ec1d2c97,no,no,no,february,2018.0,,sin contacto previo
46.0,blue_collar,married,basic_4y,unknown,False,False,cellular,83,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,2018-04-11,38.141,-85.122,a18fa1fa_2fba_475e_a0d9_c6b693fd1d3d,,no,no,april,2018.0,,sin contacto previo
38.0,services,married,high_school,False,False,False,cellular,321,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,2019-08-16,34.062,-81.337,f9fb869e_d3d7_4a69_b862_c1d38728b6a8,no,no,no,august,2019.0,,sin contacto previo
41.0,technician,married,professional_course,False,False,False,cellular,1476,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,2015-06-21,40.327,-87.844,8a616c93_c6b0_4bda_953f_9f97d8313dda,no,no,no,june,2015.0,,sin contacto previo
35.0,technician,married,university_degree,False,False,True,cellular,204,2,999,0,nonexistent,1.4,93.749,-36.1,4.966,5228.1,no,2018-10-24,30.83,-124.712,fd45b286_5039_481b_b171_313b56a7657e,no,no,yes,october,2018.0,,sin contacto previo
41.0,technician,married,professional_course,False,True,False,cellular,161,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,2017-01-12,26.601,-110.151,38b29870_d6f2_44da_87c4_ea41f5c1ffb3,no,yes,no,january,2017.0,,sin contacto previo
36.0,technician,married,university_degree,False,True,False,cellular,120,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,2018-07-30,39.607,-79.206,d480bd3d_0a04_40c6_9b66_5d258fa0bf13,no,yes,no,july,2018.0,,sin contacto previo
46.0,services,married,basic_4y,unknown,False,False,cellular,507,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,2017-05-16,38.44,-85.86,2158c814_076d_4249_a5da_eeb70a7521da,,no,no,may,2017.0,,sin contacto previo
31.0,admin_,divorced,university_degree,False,True,False,cellular,77,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,2016-03-09,48.344,-113.292,8e6099a7_f84d_407d_9826_d59df4a6c1e7,no,yes,no,march,2016.0,,sin contacto previo
60.0,services,married,basic_4y,False,True,False,telephone,767,7,999,0,nonexistent,1.4,93.444,-36.1,4.857,5228.1,no,,45.806,-98.628,09e807a0_5e19_474a_9b2c_7cec8a772c1b,no,yes,no,,,,sin contacto previo
54.0,blue_collar,married,basic_9y,unknown,True,False,cellular,388,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,2018-11-19,25.623,-115.332,d91b597e_f14c_4afa_85fb_16a3778c3bfa,,yes,no,november,2018.0,,sin contacto previo
56.0,admin_,married,professional_course,False,True,False,cellular,106,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,2016-03-16,26.75,-94.29,ad13ff6d_ceac_405b_9d90_e8dbf26f0619,no,yes,no,march,2016.0,,sin contacto previo
32.0,technician,single,university_degree,False,True,False,cellular,168,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,2016-08-09,34.669,-100.972,13f92c77_03eb_41b2_8084_a9bd6aee6e95,no,yes,no,august,2016.0,,sin contacto previo
35.0,management,married,university_degree,False,True,True,cellular,239,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,2017-07-19,30.718,-87.941,7edcff4a_5f0d_4927_9c0e_f3a61f9c296f,no,yes,yes,july,2017.0,,sin contacto previo
57.0,self_employed,married,basic_9y,False,False,False,cellular,139,1,999,0,nonexistent,1.4,93.444,-36.1,4.857,5228.1,no,2017-05-16,42.848,-81.932,624ad6c4_997f_4144_8df9_608070a51b4b,no,no,no,may,2017.0,,sin contacto previo
29.0,technician,unknown,high_school,False,True,False,cellular,78,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,2019-08-24,33.563,-96.345,730be772_d07d_483a_8376_0e060efbd59b,no,yes,no,august,2019.0,,sin contacto previo
29.0,technician,unknown,high_school,False,True,False,cellular,536,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,2016-01-14,37.777,-118.455,2955bcef_6229_4ae9_9af0_946a459a19e9,no,yes,no,january,2016.0,,sin contacto previo
36.0,admin_,married,university_degree,unknown,True,False,cellular,295,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,2017-02-27,34.621,-89.931,3822b04c_2d0a_4a36_bb44_0a441001ee2a,,yes,no,february,2017.0,,sin contacto previo
32.0,admin_,married,university_degree,False,True,True,cellular,224,1,999,0,nonexistent,1.4,93.444,-36.1,4.857,5228.1,no,2015-01-12,34.112,-67.006,ae6b66db_18f1_4448_a507_9214f71d01b7,no,yes,yes,january,2015.0,,sin contacto previo
35.0,admin_,married,university_degree,unknown,True,True,cellular,156,1,999,0,nonexistent,1.4,93.444,-36.1,4.857,5228.1,no,2016-11-29,25.026,-116.101,fd2ad189_f134_4ec0_bcb2_750dbe4a1aed,,yes,yes,november,2016.0,,sin contacto previo
34.0,admin_,married,university_degree,unknown,True,False,cellular,206,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,2019-06-19,44.76,-73.666,ad9ce236_80f8_4491_9922_a2b11dab0356,,yes,no,june,2019.0,,sin contacto previo
33.0,technician,single,university_degree,False,False,False,cellular,317,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,2019-04-01,37.873,-110.013,bd269bb1_b2b5_4c3a_89c9_d81b41ce20b9,no,no,no,april,2019.0,,sin contacto previo
30.0,technician,married,high_school,False,False,False,cellular,176,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,2015-08-13,44.531,-79.493,a9b4c00e_c936_48bd_8ebc_f84d313ce054,no,no,no,august,2015.0,,sin contacto previo
35.0,technician,married,professional_course,unknown,True,True,cellular,69,1,999,0,nonexistent,1.4,93.444,-36.1,4.857,5228.1,no,2019-09-29,30.461,-81.218,8bce4363_4153_4293_8a62_6d6dda155032,,yes,yes,september,2019.0,,sin contacto previo
44.0,management,married,basic_9y,False,True,False,cellular,244,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,2018-09-25,40.054,-124.671,b0c82e85_6e30_444a_b168_ee8e11814b1e,no,yes,no,september,2018.0,,sin contacto previo
46.0,technician,married,professional_course,False,True,False,cellular,114,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,2017-11-29,47.414,-121.651,8c8a0db6_01aa_4d9e_9425_08a2ff6f227b,no,yes,no,november,2017.0,,sin contacto previo
35.0,admin_,single,university_degree,False,True,True,cellular,132,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,2017-12-13,30.779,-91.455,b545e847_a490_4f57_b898_eb524d8cbffb,no,yes,yes,december,2017.0,,sin contacto previo
41.0,housemaid,married,basic_6y,unknown,False,False,cellular,186,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,2019-05-06,38.219,-119.468,db1f51b7_ef26_48be_8ad1_3ac0b5390982,,no,no,may,2019.0,,sin contacto previo
30.0,technician,married,professional_course,False,False,True,cellular,128,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,2017-01-31,36.24,-76.298,ee4e38e8_32d8_4859_a1e1_060cfeae2dd6,no,no,yes,january,2017.0,,sin contacto previo
30.0,technician,married,professional_course,False,True,False,cellular,78,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,2015-09-08,27.58,-107.869,fa289b18_d33b_43a7_97b1_42a025a8599c,no,yes,no,september,2015.0,,sin contacto previo
44.0,blue_collar,married,basic_6y,False,False,False,cellular,128,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,2018-02-11,31.531,-100.8,5dd5a0e4_fb6c_479d_ba9f_2cf97169d625,no,no,no,february,2018.0,,sin contacto previo
30.0,technician,married,professional_course,False,False,True,cellular,100,1,999,0,nonexistent,1.4,93.444,-36.1,4.857,5228.1,no,2016-09-16,38.389,-110.066,5d94e94a_03d4_40a6_b8c4_30e6cb73656a,no,no,yes,september,2016.0,,sin contacto previo
51.0,admin_,married,university_degree,unknown,True,False,cellular,96,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,2018-01-22,43.939,-83.904,22d9e6b3_de4c_4982_bf08_53d0f9c2f853,,yes,no,january,2018.0,,sin contacto previo
38.0,admin_,married,university_degree,False,True,False,cellular,1842,1,999,0,nonexistent,1.4,93.444,-36.1,4.857,5228.1,yes,2019-12-16,24.52,-109.308,4eb97c47_039e_452d_ab37_993b1dec3ec5,no,yes,no,december,2019.0,,sin contacto previo
51.0,admin_,married,university_degree,unknown,unknown,unknown,cellular,332,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,2016-10-19,31.622,-79.472,ed67c6c8_7a03_49cb_8623_1c9b2570b4a0,,,,october,2016.0,,sin contacto previo
33.0,admin_,single,university_degree,False,False,False,cellular,159,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,2018-02-20,41.733,-106.164,b391bfed_afd5_4618_afae_61c6ba4d4ce0,no,no,no,february,2018.0,,sin contacto previo
38.0,admin_,single,university_degree,unknown,False,False,telephone,127,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,2017-06-24,41.018,-83.437,37885a93_c3da_4b10_afde_e51dd5af1cae,,no,no,june,2017.0,,sin contacto previo
31.0,technician,single,high_school,False,False,False,cellular,303,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,2015-03-27,44.132,-74.635,fa8ca97c_f426_449a_bc69_47dfa760bde4,no,no,no,march,2015.0,,sin contacto previo
45.0,blue_collar,married,high_school,unknown,True,False,cellular,969,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes,2016-02-17,48.83,-100.866,02010124_ea73_4088_b97c_c2ab62aeda5e,,yes,no,february,2016.0,,sin contacto previo
59.0,retired,married,university_degree,False,False,True,cellular,295,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,2016-05-04,31.862,-78.332,4666e33c_f047_4cc2_b390_3fbaaf7f73ec,no,no,yes,may,2016.0,,sin contacto previo
38.0,management,married,university_degree,False,False,False,cellular,157,1,999,0,nonexistent,1.4,93.444,-36.1,4.857,5228.1,no,2019-01-10,42.654,-98.187,29bbc061_3729_4b0a_88e6_25c43e39b4e1,no,no,no,january,2019.0,,sin contacto previo
32.0,admin_,single,university_degree,False,False,False,cellular,823,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes,2015-03-31,33.502,-103.119,fdd7db1d_3356_41af_8f8f_f2ec61d2a715,no,no,no,march,2015.0,,sin contacto previo
38.0,management,married,university_degree,False,False,False,cellular,58,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,2016-11-30,38.149,-96.459,03f57e9c_b54c_4319_9765_635a80a3ef14,no,no,no,november,2016.0,,sin contacto previo
33.0,technician,married,high_school,False,False,False,cellular,703,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes,2018-04-12,33.245,-96.942,2aad9b2c_8f77_4b01_996b_46e26f453caf,no,no,no,april,2018.0,,sin contacto previo
43.0,admin_,married,university_degree,False,False,False,telephone,618,8,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes,2015-08-24,42.724,-95.709,4b7a3fae_6f80_4433_87a5_9b6b32bad124,no,no,no,august,2015.0,,sin contacto previo
47.0,services,married,high_school,unknown,True,False,cellular,370,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,2016-10-23,33.757,-78.925,746bc8d2_785c_4692_b0dc_7edd0ab31402,,yes,no,october,2016.0,,sin contacto previo
31.0,services,single,university_degree,unknown,True,False,cellular,55,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,2015-10-05,30.289,-90.197,4282a6f1_7e34_4b57_85f5_c16234624266,,yes,no,october,2015.0,,sin contacto previo
58.0,admin_,married,university_degree,False,True,False,cellular,225,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,2017-09-20,38.904,-124.342,6916793d_ab5d_49ad_80d4_441189a310c8,no,yes,no,september,2017.0,,sin contacto previo
58.0,admin_,married,university_degree,False,False,False,cellular,460,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,2018-09-21,30.886,-116.746,7f9830d9_6ec8_49f6_813d_197db9f6df23,no,no,no,september,2018.0,,sin contacto previo
32.0,technician,single,university_degree,False,True,True,cellular,93,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,2015-02-11,39.935,-75.41,9ff8f48a_cfee_4fe2_9f24_418d9b7f71fa,no,yes,yes,february,2015.0,,sin contacto previo
35.0,technician,married,university_degree,False,True,False,cellular,455,1,999,0,nonexistent,1.4,93.444,-36.1,4.857,5228.1,yes,,25.619,-84.711,2af96f93_7144_4754_a811_274916d672e7,no,yes,no,,,,sin contacto previo
51.0,admin_,single,university_degree,False,False,False,telephone,214,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,2019-11-04,41.427,-123.87,a768c7cf_b861_415a_bc0a_ed636aa8e5c5,no,no,no,november,2019.0,,sin contacto previo
52.0,admin_,married,high_school,False,False,False,cellular,139,1,999,0,nonexistent,1.4,93.444,-36.1,4.857,5228.1,no,2019-10-14,41.349,-119.291,1a29bbfd_46d6_473a_90d9_2bc9826a0be3,no,no,no,october,2019.0,,sin contacto previo
44.0,technician,divorced,professional_course,False,False,False,cellular,57,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,2016-09-03,29.687,-88.817,5ec4ce38_e55c_4bd2_a779_e8b338ad0a6c,no,no,no,september,2016.0,,sin contacto previo
38.0,management,married,university_degree,unknown,False,True,cellular,107,1,999,0,nonexistent,1.4,93.444,-36.1,4.857,5228.1,no,2015-01-11,38.786,-73.024,c85817a2_9694_4eb0_b5bb_aa6782375715,,no,yes,january,2015.0,,sin contacto previo
46.0,blue_collar,married,basic_9y,False,False,False,cellular,239,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,2015-08-26,40.039,-104.284,79d7df9c_82b6_4213_a527_78ed607beeb5,no,no,no,august,2015.0,,sin contacto previo
36.0,admin_,single,university_degree,False,False,False,cellular,142,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,2019-11-30,31.908,-115.293,bca45375_2fbe_4c99_8fb9_8aaaf4880741,no,no,no,november,2019.0,,sin contacto previo
56.0,admin_,married,university_degree,unknown,True,True,cellular,287,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,2015-09-02,35.476,-92.764,a58470b1_cf98_42fa_aff2_0fc555e55dcd,,yes,yes,september,2015.0,,sin contacto previo
39.0,technician,married,professional_course,False,True,True,cellular,86,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,2016-02-10,34.767,-80.995,64f532ec_79a4_4803_9fcd_156311f9b943,no,yes,yes,february,2016.0,,sin contacto previo
